variant,mode,workload,poolSize,concurrency,cfg_size,effectivePixels,latency_mean,latency_p95,roundtrip_mean,roundtrip_p95,compute_mean,compute_p95,queue_wait_mean,queue_wait_p95,transfer_mean,transfer_p95,wall_ms,cpu_total_micros,cpu_percent,throughput_mpix_sec,el_lag_mean,el_lag_p50,el_lag_p95,el_lag_p99,el_lag_max,mem_peak_rss_mb,mem_peak_heapUsed_mb,worker_overhead_ms,overhead_percent,has_queueing,queue_ratio,service_ratio,pixels_per_ms,rss_mb_per_mpix,effectivePixels_std,latency_mean_std,latency_p95_std,roundtrip_mean_std,roundtrip_p95_std,compute_mean_std,compute_p95_std,queue_wait_mean_std,queue_wait_p95_std,transfer_mean_std,transfer_p95_std,wall_ms_std,cpu_total_micros_std,cpu_percent_std,throughput_mpix_sec_std,el_lag_mean_std,el_lag_p50_std,el_lag_p95_std,el_lag_p99_std,el_lag_max_std,mem_peak_rss_mb_std,mem_peak_heapUsed_mb_std,worker_overhead_ms_std,overhead_percent_std,has_queueing_std,queue_ratio_std,service_ratio_std,pixels_per_ms_std,rss_mb_per_mpix_std,num_runs,workload_key,workload_category,width,height,kernelSize,passes,iterations,el_lag_severity,isWorkerVariant,is_worker,cfg_mode,cfg_enforceTransfer,cfg_peakSampleMs,cfg_iterations,latency_mean_cv,latency_p95_cv,throughput_mpix_sec_cv,cpu_percent_cv,mem_peak_rss_mb_cv,latency_mean_run_min,latency_mean_run_max,latency_mean_run_range,throughput_mpix_sec_run_min,throughput_mpix_sec_run_max,throughput_mpix_sec_run_range
js_pure,load,small_512x512_k5_p1,1.0,1.0,4.0,262144.0,15.707994285714813,15.866539285634644,15.707994285714813,15.866539285634644,15.70422642854641,15.862507142688681,,,,,314.18651428565914,314857.14285714284,100.22144744820581,16.68797715603012,,,0.000511,0.000511,0.0,2762.785714285714,4.653464181082589,0.003767857168402143,0.023994932230648365,0.0,,0.9997600506776935,16689.392183325625,10539.191109793526,0.0,0.11925184313151677,0.15283772981714563,0.11925184313151677,0.15283772981714563,0.11941913856377871,0.1521108707506509,,,,,2.3844553805255093,6256.4252687023445,2.297639058537936,0.1259293388765905,,,0.0,0.0,0.0,103.46644078755803,0.4976233365879937,0.0005925640140877817,0.0038333678598749007,0.0,,3.833367859875457e-05,125.98072662658485,394.6931487562486,7,512x512_k5_p1,small,512.0,512.0,5.0,1.0,20.0,healthy,False,False,load,True,200.0,20.0,0.007591793131728279,0.009632707363950683,0.0075461116526688524,0.022925622379634362,0.0374500419097136,15.607605000049807,15.919414999964648,0.31180999991484093,16.465597325747446,16.7944834160665,0.328886090319056
js_pure,load,small_512x512_k5_p1,1.0,1.0,8.0,262144.0,15.764891428640112,16.287097142843,15.764891428640112,16.287097142843,15.76123928574047,16.281847857384545,,,,,315.32550000000214,319142.85714285716,101.21011228065824,16.62861589627699,,,0.000511,0.000511,0.0,4020.7801339285716,4.1410947527204245,0.003652142899642996,0.02315323053817333,0.0,,0.9997684676946184,16630.074490734918,15338.058982576642,0.0,0.17343636941005028,0.9575700786530543,0.17343636941005028,0.9575700786530543,0.17318066521395126,0.9566520947960114,,,,,3.4697912966843893,8610.624666239784,2.461850055274408,0.18380117547776706,,,0.0,0.0,0.0,59.916091642318165,0.011123910016842913,0.0006844880036202142,0.004237821590693717,0.0,,4.2378215906929074e-05,183.77486491069243,228.5617509548878,7,512x512_k5_p1,small,512.0,512.0,5.0,1.0,20.0,healthy,False,False,load,True,200.0,20.0,0.011001431262315455,0.05879317046216778,0.011053305736583802,0.02432415101415592,0.014901608555197503,15.497980000078678,15.990025000041351,0.4920449999626726,16.392903395656234,16.913334516167975,0.5204311205117413
js_pure,load,small_512x512_k5_p1,1.0,1.0,16.0,262144.0,15.644592142863464,15.983046428579838,15.644592142863464,15.983046428579838,15.640907857167933,15.979032857323599,,,,,312.91935714294334,312714.28571428574,99.92800273927368,16.75523834753341,,,0.000511,0.000511,0.0,7257.513392857143,4.407878330775669,0.0036842856955320463,0.023548465776733304,0.0,,0.9997645153422327,16756.71153520108,27685.216494968958,0.0,0.09300133961324722,0.5936685720837835,0.09300133961324722,0.5936685720837835,0.09293681778371342,0.5939223709762558,,,,,1.8605441819268316,8957.571949925674,2.517001541684961,0.09933445772941651,,,0.0,0.0,0.0,125.92788727467347,0.010563926336299325,0.0005861557765324883,0.00373247051714181,0.0,,3.7324705171399725e-05,99.32444619690054,480.3767672526297,7,512x512_k5_p1,small,512.0,512.0,5.0,1.0,20.0,healthy,False,False,load,True,200.0,20.0,0.005944631778443089,0.037143643093110475,0.005928561305368708,0.025188150195017654,0.017351382003457535,15.538335000118241,15.784040000010283,0.2457049998920411,16.606516948033104,16.869287220103626,0.2627702720705223
js_pure,load,tiny_128x128_k3_p1,1.0,1.0,1.0,16384.0,0.7815300571428488,0.8489021428570067,0.7815300571428488,0.8489021428570067,0.7800943428571366,0.8458992857142602,,,,,391.08132857142846,401857.14285714284,102.73942619139355,20.949368870215057,,,0.000511,0.000511,0.0,329.53404017857144,5.527366638183594,0.0014357142857121133,0.1835299401397468,0.0,,0.9981647005986025,20966.302694849328,20113.161631992883,0.0,0.0088376395360711,0.04869582655446745,0.0088376395360711,0.04869582655446745,0.008682664951660314,0.04896032640687189,,,,,4.444472233278241,15026.959899112133,3.0770683127436773,0.23810519213877185,,,0.0,0.0,0.0,20.320945724432306,0.5550853237361018,0.00023822563133364,0.029435043121535248,0.0,,0.0002943504312152941,237.0741350324988,1240.2920974384951,7,128x128_k3_p1,tiny,128.0,128.0,3.0,1.0,500.0,healthy,False,False,load,True,200.0,500.0,0.011308124947081527,0.0573632979539669,0.011365745365116938,0.02995021898420377,0.06166569533581591,0.7683031999999949,0.795381599999986,0.027078399999991176,20.58151316832441,21.31178290286148,0.730269734537071
js_pure,load,tiny_128x128_k3_p1,1.0,1.0,4.0,16384.0,0.7891606000000154,0.9001442857145253,0.7891606000000154,0.9001442857145253,0.7880521142857012,0.8989600000001828,,,,,394.843342857143,437714.28571428574,110.83197366372022,20.751307727799077,,,0.000511,0.000511,0.0,392.48158482142856,6.184868948800223,0.0011084857143141477,0.1404250846405917,0.0,,0.9985957491535941,20765.136456401495,23955.174854823523,0.0,0.011530940562411279,0.1049495749329994,0.011530940562411279,0.1049495749329994,0.011490697343414152,0.10510728451631599,,,,,5.772916933653351,39339.18439128382,9.581929551549853,0.3063664769854806,,,0.0,0.0,0.0,41.43411673529464,0.6404723598433455,7.599621543386043e-05,0.008714335924515938,0.0,,8.714335924515275e-05,306.36977145944905,2528.9377890194473,7,128x128_k3_p1,tiny,128.0,128.0,3.0,1.0,500.0,healthy,False,False,load,True,200.0,500.0,0.014611652637512636,0.11659194708956187,0.014763719039020505,0.0864545603114745,0.10556958170189398,0.7673381999999729,0.8055970000000489,0.038258800000075976,20.32452248412704,21.337939883375935,1.013417399248894
js_pure,load,tiny_128x128_k3_p1,1.0,1.0,8.0,16384.0,0.7800136285713899,0.8164949999984985,0.7800136285713899,0.8164949999984985,0.7789080285713841,0.8147092857147332,,,,,390.26411428571475,392571.4285714286,100.5602276077624,20.997765319106037,,,0.000511,0.000511,0.0,508.56082589285717,5.751355852399554,0.0011056000000057179,0.14172161756000198,0.0,,0.9985827838243999,21011.60583860902,31040.08947099958,0.0,0.014958117363477127,0.01993733390798803,0.014958117363477127,0.01993733390798803,0.0149281304948637,0.020362921456168578,,,,,7.490721404606569,16751.687903582962,2.811198103570075,0.416542029910275,,,0.0,0.0,0.0,27.60279341278263,0.7211565699941018,4.2859771383557525e-05,0.004090732773820137,0.0,,4.090732773825011e-05,416.438220399609,1684.7408088856575,7,128x128_k3_p1,tiny,128.0,128.0,3.0,1.0,500.0,healthy,False,False,load,True,200.0,500.0,0.019176738476830473,0.024418194732392352,0.019837445727201267,0.027955367349954904,0.05427628713698437,0.7469841999999116,0.7915315999998856,0.044547399999974036,20.68498823339292,21.91979634282969,1.23480810943677
js_pure,load,tiny_128x128_k3_p1,1.0,1.0,16.0,16384.0,0.7760290857142671,0.8089421428570598,0.7760290857142671,0.8089421428570598,0.7749322285713871,0.8075057142854348,,,,,388.269271428571,393000.0,101.20875279991446,21.113331780587398,,,0.000511,0.000511,0.0,921.1808035714286,7.449970790318081,0.0010968571428799923,0.1412349343776535,0.0,,0.9985876506562235,21127.178864106976,56224.4142804827,0.0,0.02188866765789156,0.021850955329548335,0.02188866765789156,0.021850955329548335,0.021823630694080005,0.02150400184158485,,,,,10.956473543939497,13916.417163432068,1.561479417127187,0.6025428921286832,,,0.0,0.0,0.0,15.151820543522492,0.5524680719394969,6.912690881767907e-05,0.00537927229980563,0.0,,5.3792722998092496e-05,602.6461814805199,924.793734345855,7,128x128_k3_p1,tiny,128.0,128.0,3.0,1.0,500.0,healthy,False,False,load,True,200.0,500.0,0.028205988745569958,0.02701176533141679,0.02853850346266475,0.015428304113322763,0.01644825910915502,0.7474065999999729,0.7996635999998616,0.05225699999988864,20.475280447856814,21.9072109809897,1.4319305331328849
js_pure,load,ultra_3840x2160_k31_p5,1.0,1.0,1.0,41472000.0,10252.664501428571,10312.33370571425,10252.664501428571,10312.33370571425,10252.639926428574,10312.308135714376,,,,,205053.39768571433,205149714.2857143,100.04718645073088,4.0451023961851,,,0.000511,0.000511,0.0,2240.835379464286,4.460187639508929,0.024574999996340403,0.00023969733094302858,0.0,,0.9999976030266905,4045.104519648864,54.032488895261515,0.0,57.013415597019694,88.95651244349453,57.013415597019694,88.95651244349453,57.01335417160411,88.95671848506096,,,,,1140.2704751829672,1055046.3993407607,0.07298691380372509,0.022499731056338613,,,0.0,0.0,0.0,58.01837346994587,0.5050804761249081,0.0005092232644160192,4.996787886246725e-06,0.0,,4.9967878844310195e-08,22.49971139547867,1.3989769837467678,7,3840x2160_k31_p5,ultra,3840.0,2160.0,31.0,5.0,20.0,healthy,False,False,load,True,200.0,20.0,0.005560838900860907,0.008626225157376561,0.005562215452829552,0.00072952490112921,0.025891403715616212,10163.94824500007,10336.539340000065,172.5910949999943,4.012172468057194,4.08030203833711,0.06812957027991562
js_pure,load,ultra_3840x2160_k31_p5,1.0,1.0,4.0,41472000.0,10237.710680714303,10266.598188571466,10237.710680714303,10266.598188571466,10237.685540714281,10266.573900714242,,,,,204754.34240000002,204767571.42857143,100.00654286389137,4.050959487481919,,,0.000511,0.000511,0.0,2656.5368303571427,4.238504682268415,0.02514000002208507,0.0002455758203144009,0.0,,0.9999975442417969,4050.9620356612454,64.056154281374,0.0,41.20662115694949,46.834848615489804,41.20662115694949,46.834848615489804,41.20690622026581,46.834957766932725,,,,,824.1313572913733,779842.4749359866,0.045756514211354925,0.016345043052119725,,,0.0,0.0,0.0,95.2086270635363,0.3291347703015936,0.0005567988799165184,6.028764681731262e-06,0.0,,6.028764679904455e-08,16.34508525675139,2.2957327127588796,7,3840x2160_k31_p5,ultra,3840.0,2160.0,31.0,5.0,20.0,healthy,False,False,load,True,200.0,20.0,0.0040249839482741105,0.004561866331500657,0.004034857199295228,0.000457535206207752,0.03583937778522594,10159.516525000032,10298.491500000027,138.97497499999554,4.026995039706723,4.082081340356756,0.05508630065003306
js_pure,load,ultra_3840x2160_k31_p5,1.0,1.0,8.0,41472000.0,10258.525543571372,10305.86046285719,10258.525543571372,10305.86046285719,10258.50027142855,10305.836640000143,,,,,205170.64115714296,205216428.57142857,100.02230994432026,4.0427585669234185,,,0.000511,0.000511,0.0,3904.5887276785716,4.229579380580357,0.02527214282080032,0.0002463659501563867,0.0,,0.9999975363404985,4042.7611342499267,94.14999825613839,0.0,47.66756552120177,69.73223932357905,47.66756552120177,69.73223932357905,47.667792676837514,69.73195085819081,,,,,953.3511092808678,959248.118257708,0.03064510179047908,0.018805908324126312,,,0.0,0.0,0.0,61.68188746679775,0.33472569116269446,0.00032226871191443887,4.023402547546117e-06,0.0,,4.023402547400404e-08,18.805936174527663,1.4873140303529582,7,3840x2160_k31_p5,ultra,3840.0,2160.0,31.0,5.0,20.0,healthy,False,False,load,True,200.0,20.0,0.00464662931517222,0.006766270470563555,0.004651751523820974,0.0003063826641030225,0.015797281549667846,10179.159679999993,10320.51713499995,141.35745499995573,4.0184008574960455,4.074204002491252,0.05580314499520611
