variant,workload,width,height,kernelSize,passes,poolSize,concurrency,payloadBytes,client_latency_mean,client_latency_p50,client_latency_p95,client_latency_p99,client_latency_max,server_latency_mean,server_latency_p50,server_latency_p95,server_latency_p99,server_latency_max,compute_latency_mean,compute_latency_p50,compute_latency_p95,compute_latency_p99,compute_latency_max,queuewait_latency_mean,queuewait_latency_p50,queuewait_latency_p95,queuewait_latency_p99,queuewait_latency_max,throughput_rps,client_ok,client_err,client_error_rate_percent,wall_sec,server_requests_total,server_requests_ok,server_requests_err,server_requests_error_rate_percent,server_requests_rps,server_cpu_percent_before,server_cpu_percent_after,server_eventloop_lag_p95_before,server_eventloop_lag_p99_before,server_eventloop_lag_max_before,server_eventloop_lag_p95_after,server_eventloop_lag_p99_after,server_eventloop_lag_max_after,server_inflight_current,server_inflight_peak,server_queue_pending,server_rss_current_before_mb,server_heap_used_current_before_mb,server_rss_current_after_mb,server_heap_used_current_after_mb,server_rss_peak_before_mb,server_heap_used_peak_before_mb,server_rss_peak_after_mb,server_heap_used_peak_after_mb,server_side_latency_mean,server_side_latency_p50,server_side_latency_p95,server_side_latency_p99,server_side_latency_max,server_side_queuewait_mean,server_side_queuewait_p50,server_side_queuewait_p95,server_side_queuewait_p99,server_side_queuewait_max,server_side_compute_mean,server_side_compute_p50,server_side_compute_p95,server_side_compute_p99,server_side_compute_max,num_runs,network_overhead_ms,payload_mb,payload_mb_per_sec,server_rss_delta_mb,server_heap_used_delta_mb,server_cpu_percent_delta,server_eventloop_lag_p95_delta,workload_category,is_worker,effectivePixels
js_wasm_simd,small_512x512_k5_p1,512.0,512.0,5.0,1.0,-1.0,1.0,1048576.0,22.97197845807653,22.341542857144045,26.988128571428074,35.229026285716806,44.99582857142793,20.668048923620514,20.368714285714283,21.85994285714286,27.390417142857135,34.94871428571429,19.71414370672049,19.566857142857145,20.314314285714286,23.36565142857143,26.367142857142856,0.0,0.0,0.0,0.0,0.0,43.42921616371713,435.0,0.0,0.0,10.016266842857148,520.7142857142857,520.7142857142857,0.0,0.0,43.21298205210745,0.0,95.93895889541106,0.000511,0.000511,0.0,23.838719,27.403409285714282,45.11685385714286,0.0,1.0,0.0,92.74553571428571,8.265613010951451,104.96707589285714,8.259466988699776,92.74553571428571,8.248458862304688,135.22879464285714,8.901782444545201,20.74463527351329,20.387771428569977,22.71809214284991,28.421949714280906,40.364700000001385,0.0,0.0,0.0,0.0,0.0,19.74599791888048,19.571814285719093,20.4037721428594,23.97350614285699,32.23055714285666,7,2.3039295344560173,1.0,43.42921616371713,42.48325892857143,0.6533235822405139,95.93895889541106,23.838208,small,False,262144.0
js_wasm_simd,small_512x512_k5_p1,512.0,512.0,5.0,1.0,-1.0,4.0,1048576.0,85.77173278471105,85.3856000000004,89.21590928571676,94.99119671428494,665.6885428571384,20.671839147040124,20.480285714285714,21.854228571428568,23.647851428571432,25.930285714285713,19.74219598704857,19.624714285714283,20.362871428571427,21.97329428571428,23.808,0.0,0.0,0.0,0.0,0.0,46.449412229761194,467.85714285714283,0.0,0.0,10.0723896,564.7142857142857,564.7142857142857,0.0,0.0,46.408996178998315,0.0,102.31955612442948,0.000511,0.000511,0.0,781.6385087142856,798.5655212857143,798.5655212857143,0.0,1.0,0.0,85.22433035714286,8.059703281947545,114.43861607142857,8.361218043736049,85.22321428571429,8.044379098074776,135.1015625,8.856274196079799,20.65397523811465,20.480307142857264,21.78910714285531,23.499326857145558,25.930342857139685,0.0,0.0,0.0,0.0,0.0,19.72121218035673,19.611528571428998,20.28650428571792,21.838981857137902,23.8406571428516,7,65.09989363767093,1.0,46.449412229761194,49.87834821428571,0.8118950980050226,102.31955612442948,781.6379977142857,small,False,262144.0
js_wasm_simd,small_512x512_k5_p1,512.0,512.0,5.0,1.0,-1.0,8.0,1048576.0,177.40689212729265,178.3941142857137,186.18217499999903,188.5894449999987,1559.4479142857183,21.496882382403815,21.465714285714284,23.226707142857144,24.472854285714284,26.728571428571428,20.55609603470168,20.59992857142857,21.700342857142857,22.564192857142853,24.397428571428573,0.0,0.0,0.0,0.0,0.0,45.130300060491365,458.7142857142857,0.0,0.0,10.165192442857135,555.7142857142857,555.7142857142857,0.0,0.0,44.98498495180661,0.0,102.3089451266443,0.000511,0.000511,0.0,1628.5883235714286,1631.7340515714284,1631.7340515714284,0.0,1.0,0.0,106.05803571428571,8.472561427525111,106.35770089285714,8.266738891601562,106.05803571428571,8.455966404506139,134.31863839285714,8.87136949811663,21.55751266400033,21.60507857142823,23.218113571428486,24.46017885714196,26.823328571427346,0.0,0.0,0.0,0.0,0.0,20.61491175475012,20.746607142853982,21.700309285716088,22.51553728571407,24.56565714285742,7,155.91000974488884,1.0,45.130300060491365,28.26060267857143,0.4154030936104913,102.3089451266443,1628.5878125714287,small,False,262144.0
js_wasm_simd,small_512x512_k5_p1,512.0,512.0,5.0,1.0,-1.0,16.0,1048576.0,340.358447686666,341.43844999999936,361.9607478571417,369.32222842857755,3305.634971428571,20.77164506925389,20.44964285714286,23.069792857142858,24.263391428571428,26.054,19.865832415467462,19.615285714285715,21.57657857142857,22.455178571428572,23.89085714285714,0.0,0.0,0.0,0.0,0.0,46.29617967602127,478.2857142857143,0.0,0.0,10.33107238571428,585.7142857142857,585.7142857142857,0.0,0.0,46.19480608502806,0.0,102.27508542418786,0.000511,0.000511,0.0,3121.4609544285713,3121.4609544285713,3121.4609544285713,0.0,1.0,0.0,102.921875,8.449101039341517,107.26283482142857,8.234114510672432,102.921875,8.432377406529017,131.56417410714286,8.877504621233259,20.787674108729536,20.442085714283166,23.116507857151113,24.27837385714898,26.18598571428447,0.0,0.0,0.0,0.0,0.0,19.879789455874004,19.60776428571054,21.63425571428358,22.445032142861205,23.992928571425313,7,319.5868026174121,1.0,46.29617967602127,28.64229910714286,0.4451272147042413,102.27508542418786,3121.460443428571,small,False,262144.0
js_worker,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,1.0,1.0,14745600.0,4628.003547619008,4628.1024999999045,4633.823800000123,4634.332360000142,4634.459500000147,4605.077666666666,4605.75,4609.906585714286,4610.27606,4610.368428571429,4595.524619047619,4596.318714285714,4600.355085714285,4600.713874285714,4600.803571428572,0.0,0.0,0.0,0.0,0.0,0.21607776236232423,3.0,0.0,0.0,13.884315600000056,4.0,4.0,0.0,0.0,0.21330207787854752,0.9094091471745698,100.89813828336926,16.144090428571428,16.248245857142855,16.248245857142855,16.37814757142857,16.57709614285714,24.67898414285714,0.0,1.0,0.0,5458.978794642857,9.029960632324219,5468.1953125,8.95307377406529,5458.978794642857,9.023788452148438,5540.752790178572,9.523546491350446,4605.021899999984,4604.550092857065,4611.000735000009,4611.698444142878,4611.872871428595,0.0,0.0,0.0,0.0,0.0,4595.312071428668,4595.044764285774,4601.216310714345,4601.880005000074,4602.045928571506,7,22.925880952341686,14.0625,3.0385935332201846,81.77399553571468,0.4997580392020087,99.98872913619469,0.23405714285714296,heavy,True,18432000.0
js_worker,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,1.0,2.0,14745600.0,8069.3628,9187.93350714286,9259.738868571423,9266.650265142851,9268.378114285708,8041.8991428571435,9162.073785714285,9228.302164285715,9234.033347142857,9235.466142857143,4593.401821428572,4589.875857142857,4626.900235714286,4629.67479,4630.368428571429,4580.300285714286,4584.745285714286,4608.772585714286,4610.908345714286,4611.442285714286,0.21699811432151467,4.0,0.0,0.0,18.434180228571428,6.0,6.0,0.0,0.0,0.21541975957050138,0.0,100.3305229441838,15.956844714285713,16.063340714285715,16.063340714285715,16.18388014285714,16.477621857142857,28.875628714285714,0.0,1.0,0.0,274.3705357142857,7.93242427280971,314.63002232142856,8.17226082938058,282.35825892857144,8.007691519601005,392.98995535714283,8.38760484967913,7648.553476190477,9138.381978571428,9225.987264285724,9235.183784285726,9237.482914285725,4575.664232142854,4572.490364285712,4609.4519842857135,4612.396979714285,4613.133228571429,4585.200004761909,4573.184535714288,4624.801310714291,4629.254925000003,4630.368328571431,7,27.46365714285639,14.0625,3.0515359826463,110.63169642857139,0.379913330078125,100.3305229441838,0.227035428571428,heavy,True,18432000.0
js_worker,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,1.0,4.0,14745600.0,13835.38188571434,16126.397692857243,18449.039428571374,18458.093954285632,18460.3575857142,13807.677166666666,16100.953428571429,18413.721785714286,18418.81452857143,18420.087714285713,4596.233714285714,4597.665285714285,4606.825142857143,4608.016914285714,4608.314857142856,11026.493942857142,13778.024714285713,13796.9158,13797.650817142858,13797.834571428572,0.21698544087803237,6.0,0.0,0.0,27.65255858571402,10.0,10.0,0.0,0.0,0.21586756021733913,0.8864494293076265,100.87617326746188,16.016529285714284,16.100789857142857,16.100789857142857,16.263459571428573,16.513900714285715,36.41694985714286,0.0,1.0,0.0,5468.195870535715,9.017994471958705,5464.251116071428,8.955511910574776,5468.195870535715,9.011875697544642,5581.611049107143,9.57044437953404,12884.54301571423,13807.765907142777,18417.25796785709,18425.400164999966,18427.435714285686,10331.199371428595,11474.873492857241,13799.525226428552,13801.837982428604,13802.416171428615,4594.945664285735,4595.589328571422,4606.675879285884,4608.028661571566,4608.366857142986,7,27.70471904767328,14.0625,3.05135776234733,113.41517857142844,0.5585686819893976,99.98972383815425,0.24693028571428854,heavy,True,18432000.0
js_worker,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,1.0,8.0,14745600.0,23959.90237571428,25353.084764285613,36830.02335142862,36845.351596000015,36849.183657142865,23921.063914285714,25312.444285714282,36778.02946428571,36784.687150000005,36786.351571428575,4592.837985714285,4590.079428571428,4611.347957142857,4615.005248571429,4615.9195714285715,21425.895507936508,22958.440714285713,32179.014685714286,32182.119508571428,32182.895714285718,0.21722679831386832,10.0,0.0,0.0,46.03658747142833,18.0,18.0,0.0,0.0,0.21655915024172054,0.0,100.94856524058629,16.050467571428573,16.107811571428574,16.107811571428574,16.288035571428573,16.505708714285714,91.84402185714285,0.0,1.0,0.0,5464.29296875,9.021533421107701,5474.544642857143,8.962776184082031,5464.29296875,9.015574863978795,5653.3515625,9.918231419154576,22491.805242063478,23008.418535714238,36785.24010142854,36810.85603171419,36817.2600142856,20073.34815982147,20643.360592857138,32180.72692857157,32186.53602571446,32187.988300000183,4592.871934126973,4590.911642857295,4615.00047214304,4619.836117285865,4621.0450285715715,7,38.83846142856419,14.0625,3.0547518512887732,189.05859375,0.9026565551757812,100.94856524058629,0.23756799999999956,heavy,True,18432000.0
js_worker,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,1.0,16.0,14745600.0,42981.946415079314,43755.464057142715,73555.33218142844,73610.56234485716,73624.36988571433,42902.12321428571,43652.98435714286,73514.19142142856,73520.48171285714,73522.05428571429,4591.0866428571435,4587.734928571429,4608.326278571429,4639.240341428572,4646.968857142857,40483.02314285714,41247.75042857143,68915.52462857144,68920.64115428571,68921.92028571428,0.21734257463692405,18.0,0.0,0.0,82.82150862857127,34.0,34.0,0.0,0.0,0.21692885368785847,0.0,100.81440824403107,16.062170428571427,16.13589842857143,16.13589842857143,16.39687214285714,16.539647,127.77647442857143,0.0,1.0,0.0,5474.580357142857,9.031022208077568,5479.098214285715,8.98257555280413,5474.580357142857,9.024972098214286,5769.107142857143,10.269186837332589,41106.85203739496,41360.89561428582,73508.63772928566,73545.11946700014,73558.40200000016,38710.000968303546,38962.52361428571,68880.29318714289,68921.0120945715,68923.6532857144,4592.532215126015,4588.895950000001,4616.366622857057,4646.73644800003,4654.478757142888,7,79.82320079360215,14.0625,3.0563799558317446,294.52678571428623,1.244214739118302,100.81440824403107,0.33470171428571405,heavy,True,18432000.0
js_worker,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,4.0,1.0,14745600.0,4625.977652380997,4625.053814285701,4633.304358571449,4634.037740285737,4634.221085714309,4601.4105238095235,4600.547857142857,4607.820371428571,4608.4668171428575,4608.628428571428,4591.637428571428,4590.649571428571,4597.9652857142855,4598.6155714285715,4598.7781428571425,0.0,0.0,0.0,0.0,0.0,0.216174079764726,3.0,0.0,0.0,13.878232671428737,4.0,4.0,0.0,0.0,0.21343835465490138,0.0,100.47783627650495,16.062170428571427,16.158133857142857,16.158133857142857,16.303249285714283,16.58528814285714,24.686005857142856,0.0,1.0,0.0,5479.143973214285,9.057230268205915,5491.965401785715,8.957085745675224,5479.143973214285,9.051172528948102,5556.50390625,9.589127676827568,4600.630732142832,4600.8414571428275,4607.769905714072,4608.456792571187,4608.628514285466,0.0,0.0,0.0,0.0,0.0,4590.934860714312,4591.1289642857655,4597.922175000076,4598.606903571486,4598.778085714339,7,24.567128571473404,14.0625,3.0399479966914593,77.35993303571468,0.5379551478794653,100.47783627650495,0.24107885714285615,heavy,True,18432000.0
js_worker,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,4.0,4.0,14745600.0,7768.598876785637,7971.385442857231,9006.704519999857,9067.374343999896,9082.541799999906,7740.5594464285705,7943.115928571428,8974.711485714286,9033.548925714285,9048.258285714286,7718.371607142857,7921.985714285714,8945.868628571428,9003.769268571428,9018.244428571428,0.0,0.0,0.0,0.0,0.0,0.47911606290143766,8.0,0.0,0.0,16.76695958571442,12.0,12.0,0.0,0.0,0.4780233192262541,0.0,364.06811173278646,16.01067785714286,16.123025285714284,16.123025285714284,16.022380714285713,16.956268714285713,38.797311,0.0,4.0,0.0,5491.965401785715,9.020123073032924,5426.577566964285,8.959034511021205,5491.965401785715,9.013760157993861,5751.481026785715,9.720151628766741,7561.019694047593,7705.936585714176,8976.867948571373,9039.989669714314,9055.770100000049,0.0,0.0,0.0,0.0,0.0,7536.482057142782,7683.28687857138,8946.196796428605,9007.825427857186,9023.232585714331,7,28.03943035706652,14.0625,6.737569634551467,259.515625,0.7063914707728802,364.06811173278646,0.011702857142854128,heavy,True,18432000.0
js_worker,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,4.0,8.0,14745600.0,13168.153190476165,14834.804128571413,17412.79369571423,17540.21559628555,17572.07107142838,13130.767785714286,14798.70985714286,17367.437528571427,17479.05962,17506.96514285714,7872.488940476191,8233.436214285715,9000.09145,9020.491547142858,9025.591571428571,7821.361785714286,8263.350428571428,8945.434364285715,8989.334644285715,9000.309714285713,0.47468606372027383,12.0,0.0,0.0,25.389801128571186,20.0,20.0,0.0,0.0,0.4694021479390841,0.0,371.90200302513125,15.998975,16.108981857142858,16.108981857142858,16.00950757142857,16.97616357142857,91.31973385714286,0.0,4.0,0.0,5426.604352678572,9.025398254394531,5498.75390625,8.966151646205358,5426.604352678572,9.019271850585938,5824.938616071428,10.234161376953125,12514.135951428596,14088.255392857161,17489.20027714287,17562.711255428643,17581.089000000087,7651.013009523851,7996.853707142839,9006.512013571477,9033.467991285852,9040.206985714447,7870.426170000055,8377.683992857246,9032.735552857319,9046.694950571515,9050.184800000063,7,37.38540476187882,14.0625,6.675272771066351,398.3342633928569,1.2148895263671875,371.90200302513125,0.010532571428571558,heavy,True,18432000.0
js_worker,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,4.0,16.0,14745600.0,22682.86486785716,24434.623985714345,33301.612988571644,34182.70144342868,34402.97355714294,22610.358278571428,24320.908785714284,33247.486364285716,34069.633844285716,34275.17071428571,8032.2266071428585,8356.354714285715,9035.775599999999,9047.128262857143,9049.966428571428,18128.648044642854,19873.34842857143,25134.79117857143,25619.117778571428,25740.199428571428,0.48321973039152627,20.0,0.0,0.0,41.584053942857174,36.0,36.0,0.0,0.0,0.47773994063638436,0.0,381.9457138664264,15.99663442857143,16.065681285714284,16.065681285714284,15.997804714285715,16.622737285714287,139.15165157142857,0.0,4.0,0.0,5498.818638392857,9.035652160644531,5426.594866071428,8.991019112723214,5498.818638392857,9.02960205078125,5934.546316964285,10.293190002441406,21281.780928174645,22305.983714285772,33726.1276571429,34662.593352142954,34845.90205714293,17030.7122734694,17220.664542857157,26037.133679285715,26533.04784742886,26642.592185714682,7951.181509920643,8421.268492857194,9038.048764285599,9048.576754285761,9051.435214285872,7,72.50658928573102,14.0625,6.795277458630838,435.72767857142844,1.2635879516601562,381.9457138664264,0.0011702857142861234,heavy,True,18432000.0
js_worker,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,8.0,1.0,14745600.0,4627.202390475997,4626.057942856768,4634.544068571313,4635.29839085705,4635.486971428485,4605.322999999999,4603.823,4611.930457142857,4612.65112,4612.8312857142855,4595.673857142857,4594.129857142857,4602.436985714286,4603.175397142857,4603.36,0.0,0.0,0.0,0.0,0.0,0.2161130492297401,3.0,0.0,0.0,13.88194127142855,4.0,4.0,0.0,0.0,0.21326124084751757,0.0,100.12377476195618,16.05397842857143,16.192072142857143,16.192072142857143,16.263459571428573,16.510389857142858,25.456053857142855,0.0,1.0,0.0,5426.625,9.064363752092634,5437.967075892857,8.995053972516741,5426.625,9.05817631312779,5516.965959821428,9.59519522530692,4604.737774999979,4604.621985714218,4612.497617857099,4613.3064949999625,4613.508714285679,0.0,0.0,0.0,0.0,0.0,4594.866567857231,4594.644464285711,4602.9230271430015,4603.820925428742,4604.045400000177,7,21.879390475997752,14.0625,3.03908975479322,90.34095982142844,0.5370189121791302,100.12377476195618,0.20948114285714325,heavy,True,18432000.0
js_worker,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,8.0,4.0,14745600.0,7618.947451785656,7782.170221428586,8782.177107857135,8922.896495857169,8958.076342857177,7591.464982142857,7759.942071428572,8749.672271428572,8888.37811142857,8923.05457142857,7570.95775,7745.882785714285,8723.743328571427,8861.445008571429,8895.870428571428,0.0,0.0,0.0,0.0,0.0,0.4905007733047348,8.0,0.0,0.0,16.45248138571424,12.0,12.0,0.0,0.0,0.47011180652846735,0.0,370.58925870477725,15.986101857142858,16.113663,16.113663,15.974399000000002,17.928776142857142,36.85697728571428,0.0,4.0,0.0,5437.967075892857,9.053729466029576,5437.883928571428,8.981290544782366,5437.967075892857,9.047656467982701,5705.142299107143,9.484546116420201,7838.65785595238,8038.448671428686,9014.299052857175,9056.56083914282,9067.12628571423,0.0,0.0,0.0,0.0,0.0,7814.9537285713905,8020.6714214284775,8984.564509999986,9023.358090571402,9033.056485714258,7,27.482469642799515,14.0625,6.897667124597833,267.17522321428623,0.4368896484375,370.58925870477725,-0.011702857142855905,heavy,True,18432000.0
js_worker,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,8.0,8.0,14745600.0,7965.265906250054,8200.577607142872,9313.424249999956,9333.456587142644,9338.464671428315,7930.95125,8166.7933571428575,9271.543607142858,9294.324835714286,9300.020142857144,7896.3979375,8136.897142857143,9213.076785714286,9223.475128571428,9226.074714285714,0.0,0.0,0.0,0.0,0.0,0.894987938426642,16.0,0.0,0.0,17.88528242857129,24.0,24.0,0.0,0.0,0.8838831801398683,1.7225789874667397,713.4150760436269,16.03525385714286,16.09376814285714,16.09376814285714,15.931098428571428,20.33956471428571,81.40039214285714,0.0,8.0,0.0,5433.879464285715,9.040187290736608,5404.508370535715,8.971835545131139,5433.879464285715,9.033859252929688,5962.963169642857,10.43355233328683,8011.651411309527,8205.978164285754,9254.46818857143,9296.448901428457,9304.71947142841,0.0,0.0,0.0,0.0,0.0,7968.832436309495,8169.148250000086,9199.474926428516,9224.527549856979,9228.43635714267,7,34.31465625005421,14.0625,12.585767884124653,529.0837053571422,1.3996930803571423,711.6924970561602,-0.10415542857143123,heavy,True,18432000.0
js_worker,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,8.0,16.0,14745600.0,13490.616195833261,14783.900092857026,18029.19411857109,18477.089975000068,18597.778942857338,13425.095726190475,14734.553428571428,17923.99615,18348.72382,18464.264714285713,8033.086238095238,8390.098785714286,9260.314857142857,9298.245631428572,9308.041857142856,7997.208866071429,8322.563428571428,9162.58775,9196.403835714285,9204.857857142857,0.9013674788612993,24.0,0.0,0.0,26.652576642857202,40.0,40.0,0.0,0.0,0.8932704033119253,0.0,721.4106810468521,16.086746428571427,16.154622999999997,16.154622999999997,15.921736142857142,20.17338414285714,130.875391,0.0,8.0,0.0,5404.536830357143,9.038966587611608,5481.259486607143,8.992356436593193,5404.536830357143,9.032809666224889,6092.005022321428,10.251177106584821,12857.610265714316,14232.335921428632,17914.169937857318,18318.964434285765,18464.264728571423,7964.988924404751,8382.172242857117,9146.93717642863,9193.130523142883,9204.857914285734,8006.276518928592,8441.502121428826,9251.434770714372,9292.28516428571,9308.041999999967,7,65.52046964278634,14.0625,12.675480171487022,687.4681919642853,1.2183674403599323,721.4106810468521,-0.16501028571428478,heavy,True,18432000.0
js_worker,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,16.0,1.0,14745600.0,4644.104147619079,4646.7129857143655,4652.723275714367,4653.257523714367,4653.391085714368,4621.210904761904,4622.999285714286,4628.532357142857,4629.0241857142855,4629.147142857143,4611.617476190476,4613.434857142857,4618.881014285714,4619.365117142857,4619.486142857143,0.0,0.0,0.0,0.0,0.0,0.21533114502696105,3.0,0.0,0.0,13.932607985714052,4.0,4.0,0.0,0.0,0.2125370672322744,0.0,100.05170616029109,16.107811571428574,16.196753285714287,16.196753285714287,16.286865285714285,16.520922428571428,23.578915571428574,0.0,1.0,0.0,5481.299107142857,9.066515241350446,5493.870535714285,8.993752615792411,5481.299107142857,9.060350690569196,5562.193080357143,9.597803388323102,4621.428739285662,4622.6034857141785,4629.041724285757,4629.494470571483,4629.607657142915,0.0,0.0,0.0,0.0,0.0,4611.858921428544,4613.081399999958,4619.432150714286,4619.874270142865,4619.98480000001,7,22.89324285717521,14.0625,3.0280942269416395,80.89397321428623,0.5374526977539062,100.05170616029109,0.17905371428571115,heavy,True,18432000.0
js_worker,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,16.0,4.0,14745600.0,7326.58474821436,7711.617971428736,8817.696396428631,8894.784856428752,8914.056971428783,7299.027499999999,7686.264642857143,8785.63632142857,8860.41172142857,8879.105571428572,7277.789750000001,7669.084142857143,8756.233514285714,8829.919274285714,8848.340714285714,0.0,0.0,0.0,0.0,0.0,0.4799796898298629,8.0,0.0,0.0,16.74900329999985,12.0,12.0,0.0,0.0,0.4666063492382828,1.8728335167660775,350.9904637052534,16.072703,16.19792357142857,16.19792357142857,16.187390999999998,17.16809042857143,37.93129957142857,0.0,4.0,0.0,5493.870535714285,9.052490234375,5446.704241071428,8.989957536969866,5493.870535714285,9.046257019042969,5761.601004464285,10.011832101004464,7439.374701190463,7848.41398571425,9038.20208857146,9047.877160571285,9050.29592857124,0.0,0.0,0.0,0.0,0.0,7416.44835833338,7828.737007142777,9008.955895714314,9012.63420771432,9013.55378571432,7,27.557248214360698,14.0625,6.749714388232447,267.73046875,0.9655750819614948,349.1176301884873,0.11468799999999746,heavy,True,18432000.0
js_worker,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,16.0,8.0,14745600.0,8296.195250892853,8543.002507143055,9284.479185714486,9336.384328571434,9349.360614285672,8261.709491071428,8510.083,9247.991892857144,9294.575635714285,9306.221571428572,8227.98800892857,8482.421785714285,9184.862107142857,9226.784192857142,9237.264714285715,0.0,0.0,0.0,0.0,0.0,0.8916806103409594,16.0,0.0,0.0,17.97917442857115,24.0,24.0,0.0,0.0,0.8748100271207527,0.0,722.7804111757516,16.016529285714288,16.146431,16.146431,15.897160142857144,20.454252714285712,71.991295,0.0,8.0,0.0,5446.723214285715,9.055040631975446,5465.770647321428,8.973175048828125,5446.723214285715,9.048883710588727,5965.997209821428,10.185908726283483,8200.910747619086,8464.840164285686,9269.875032143002,9300.57490971417,9306.221685714088,0.0,0.0,0.0,0.0,0.0,8161.356173809551,8427.314142857145,9202.633903571452,9231.586133714383,9237.264728571554,7,34.485759821425745,14.0625,12.539258582919741,519.2739955357138,1.1370250156947552,722.7804111757516,-0.11936914285714373,heavy,True,18432000.0
js_worker,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,16.0,16.0,14745600.0,9598.905906845242,9635.179714285701,9874.688085714342,9898.683036285773,9905.50772857147,9505.262460714284,9562.792357142856,9716.302535714287,9747.917564285715,9757.300142857142,9417.061119940478,9476.594642857144,9562.156171428573,9581.663024285715,9586.147571428572,0.0,0.0,0.0,0.0,0.0,1.633806141439671,31.714285714285715,0.0,0.0,19.40917159999987,47.714285714285715,47.714285714285715,0.0,0.0,1.6210080059964682,0.0,1541.9000933980594,15.911203571428572,15.95567442857143,15.95567442857143,26.680172714285714,32.77268014285714,138.44948014285714,0.0,16.0,0.0,5465.776227678572,9.040272303989955,5463.551339285715,8.993131365094866,5465.776227678572,9.034115382603236,6459.233816964285,10.577388218470983,9526.015119267593,9561.31944285699,9703.315960000024,9744.482691285735,9758.439085714386,0.0,0.0,0.0,0.0,0.0,9433.9765136387,9469.79771428562,9554.229196428614,9580.4318298571,9586.147442856936,7,93.64344613095818,14.0625,22.975398863995373,993.4575892857138,1.5432728358677466,1541.9000933980594,10.768969142857141,heavy,True,18432000.0
js_worker,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,16.0,32.0,14745600.0,15022.084361869087,16551.17195,19644.124211428567,19678.745071285717,19682.52371428572,14912.892575912168,16522.388214285715,19476.00490714286,19511.06323714286,19520.13914285714,8935.922431920662,9548.183071428572,9628.194164285715,9655.02172,9664.448142857143,9446.870592057941,9539.050714285713,9644.037335714285,9660.787734285714,9664.917428571429,1.5516603874391495,41.42857142857143,0.0,0.0,26.7700989,73.42857142857143,73.42857142857143,0.0,0.0,1.5817989589844912,0.8998172291243812,1454.9981986022744,16.17685842857143,16.254097285714288,16.254097285714288,30.586586428571426,34.42512357142857,314.68514642857144,0.0,16.0,0.0,2680.18359375,8.448606218610491,2787.4162946428573,8.418611798967634,2680.18359375,8.442929949079241,3971.7790178571427,10.901204790387835,14677.361931120948,16522.38817857143,19441.513227142863,19503.822823714287,19520.139314285712,9414.56310420025,9534.66367142857,9638.20716857143,9661.32060528571,9668.094871428562,9169.087182460844,9536.40033571429,9623.391764285716,9652.685345428576,9666.873785714286,7,109.19178595691847,14.0625,21.82022419836304,1291.5954241071427,2.4582748413085938,1454.09838137315,14.409727999999998,heavy,True,18432000.0
js_worker,large_1920x1080_k15_p10,1920.0,1080.0,15.0,10.0,1.0,1.0,8294400.0,2677.562978571414,2676.273785714293,2682.242689285674,2683.0054864285207,2683.196185714233,2664.2967857142858,2663.592214285714,2667.5061357142854,2667.9728842857144,2668.0895714285716,2658.2528928571433,2657.811142857143,2660.570164285714,2660.9006614285713,2660.9832857142856,0.0,0.0,0.0,0.0,0.0,0.3734782572090786,4.0,0.0,0.0,10.710620542857198,5.0,5.0,0.0,0.0,0.3696404840083391,1.4760825909544268,100.20453847648488,16.027061857142858,16.027061857142858,16.027061857142858,16.25877842857143,16.526773857142857,24.13129042857143,0.0,1.0,0.0,5548.247209821428,8.972078595842634,5546.533482142857,8.90125492640904,5548.247209821428,8.965867178780693,5607.0859375,9.378060477120536,2664.4383885714624,2663.769928571369,2669.0478800000756,2669.9377931429417,2670.1602714286587,0.0,0.0,0.0,0.0,0.0,2658.372505714332,2657.918171428676,2662.042979999991,2662.7480360000022,2662.924300000005,7,13.266192857128317,7.91015625,2.954271370501501,58.83872767857156,0.41219329833984375,98.72845588553045,0.23171657142857072,large,True,20736000.0
